# Probe 0 (0.2505 1e-06 0)
# Probe 1 (0.2375 1e-06 0)
# Probe 2 (0.2302 1e-06 0)
# Probe 3 (0.2295 1e-06 0)
# Probe 4 (0.2285 1e-06 0)
# Probe 5 (0.2275 1e-06 0)
# Probe 6 (0.2265 1e-06 0)
# Probe 7 (0.2255 1e-06 0)
# Probe 8 (0.2248 1e-06 0)
#       Probe             0             1             2             3             4             5             6             7             8
#        Time
  6.48567e-05  -1.91934e+06        968238    1.4469e+06   1.44452e+06   1.44138e+06   1.43273e+06    1.4242e+06    1.3723e+06        745446
  6.48676e-05  -1.92085e+06        968239   1.44663e+06   1.44426e+06   1.44115e+06   1.43251e+06     1.424e+06   1.37258e+06        749073
  6.48785e-05  -1.92219e+06        968233   1.44635e+06   1.44401e+06   1.44091e+06   1.43229e+06    1.4238e+06   1.37286e+06        752693
  6.48894e-05  -1.92335e+06        968220   1.44607e+06   1.44375e+06   1.44068e+06   1.43207e+06    1.4236e+06   1.37313e+06        756305
  6.49003e-05  -1.92434e+06        968201    1.4458e+06    1.4435e+06   1.44045e+06   1.43185e+06    1.4234e+06    1.3734e+06        759910
  6.49112e-05  -1.92515e+06        968174   1.44552e+06   1.44324e+06   1.44021e+06   1.43163e+06    1.4232e+06   1.37366e+06        763518
  6.49221e-05  -1.92579e+06        968140   1.44525e+06   1.44299e+06   1.43998e+06   1.43141e+06     1.423e+06   1.37391e+06        767135
  6.49329e-05  -1.92626e+06        968097   1.44497e+06   1.44273e+06   1.43975e+06   1.43119e+06    1.4228e+06   1.37416e+06        770761
  6.49438e-05  -1.92654e+06        968047   1.44469e+06   1.44248e+06   1.43951e+06   1.43097e+06    1.4226e+06   1.37441e+06        774395
  6.49547e-05  -1.92665e+06        967988   1.44442e+06   1.44223e+06   1.43928e+06   1.43076e+06    1.4224e+06   1.37465e+06        778038
  6.49656e-05  -1.92658e+06        967920   1.44414e+06   1.44197e+06   1.43904e+06   1.43054e+06    1.4222e+06   1.37489e+06        781688
  6.49765e-05  -1.92633e+06        967844   1.44387e+06   1.44172e+06   1.43881e+06   1.43032e+06     1.422e+06   1.37512e+06        785346
  6.49874e-05   -1.9259e+06        967758   1.44359e+06   1.44146e+06   1.43857e+06   1.43011e+06    1.4218e+06   1.37535e+06        789011
  6.49983e-05  -1.92529e+06        967664   1.44332e+06   1.44121e+06   1.43834e+06   1.42989e+06    1.4216e+06   1.37557e+06        792683
  6.50092e-05   -1.9245e+06        967559   1.44304e+06   1.44096e+06    1.4381e+06   1.42968e+06   1.42141e+06   1.37579e+06        796362
  6.50201e-05  -1.92353e+06        967445   1.44277e+06    1.4407e+06   1.43787e+06   1.42946e+06   1.42121e+06     1.376e+06        800047
  6.50309e-05  -1.92238e+06        967321   1.44249e+06   1.44045e+06   1.43763e+06   1.42924e+06   1.42101e+06   1.37621e+06        803739
  6.50418e-05  -1.92104e+06        967188   1.44222e+06    1.4402e+06   1.43739e+06   1.42903e+06   1.42081e+06   1.37642e+06        807436
  6.50527e-05  -1.91952e+06        967044   1.44194e+06   1.43995e+06   1.43716e+06   1.42882e+06   1.42061e+06   1.37662e+06        811139
  6.50636e-05  -1.91782e+06        966890   1.44167e+06   1.43969e+06   1.43692e+06    1.4286e+06   1.42041e+06   1.37682e+06        814847
  6.50745e-05  -1.91593e+06        966726    1.4414e+06   1.43944e+06   1.43668e+06   1.42839e+06   1.42021e+06   1.37701e+06        818560
  6.50854e-05  -1.91386e+06        966551   1.44112e+06   1.43919e+06   1.43644e+06   1.42817e+06   1.42001e+06    1.3772e+06        822278
  6.50963e-05  -1.91161e+06        966366   1.44085e+06   1.43894e+06    1.4362e+06   1.42796e+06   1.41982e+06   1.37739e+06        826001
  6.51072e-05  -1.90916e+06        966171   1.44057e+06   1.43868e+06   1.43597e+06   1.42775e+06   1.41962e+06   1.37757e+06        829728
   6.5118e-05  -1.90654e+06        965965    1.4403e+06   1.43843e+06   1.43573e+06   1.42754e+06   1.41942e+06   1.37775e+06        833458
  6.51289e-05  -1.90373e+06        965750   1.44003e+06   1.43818e+06   1.43549e+06   1.42732e+06   1.41922e+06   1.37793e+06        837193
  6.51398e-05  -1.90073e+06        965523   1.43976e+06   1.43793e+06   1.43525e+06   1.42711e+06   1.41902e+06    1.3781e+06        840931
  6.51507e-05  -1.89754e+06        965287   1.43948e+06   1.43768e+06   1.43501e+06    1.4269e+06   1.41882e+06   1.37827e+06        844672
  6.51616e-05  -1.89417e+06        965040   1.43921e+06   1.43743e+06   1.43477e+06   1.42669e+06   1.41862e+06   1.37844e+06        848416
  6.51725e-05  -1.89061e+06        964783   1.43894e+06   1.43717e+06   1.43453e+06   1.42648e+06   1.41843e+06    1.3786e+06        852166
  6.51834e-05  -1.88686e+06        964516   1.43867e+06   1.43692e+06   1.43429e+06   1.42627e+06   1.41823e+06   1.37876e+06        855926
  6.51943e-05  -1.88292e+06        964238   1.43839e+06   1.43667e+06   1.43405e+06   1.42606e+06   1.41803e+06   1.37892e+06        859695
  6.52052e-05  -1.87879e+06        963951   1.43812e+06   1.43642e+06   1.43381e+06   1.42585e+06   1.41783e+06   1.37908e+06        863473
   6.5216e-05  -1.87447e+06        963655   1.43785e+06   1.43617e+06   1.43357e+06   1.42563e+06   1.41763e+06   1.37923e+06        867260
  6.52269e-05  -1.86997e+06        963348   1.43758e+06   1.43592e+06   1.43333e+06   1.42542e+06   1.41743e+06   1.37939e+06        871055
  6.52378e-05  -1.86528e+06        963032   1.43731e+06   1.43567e+06   1.43309e+06   1.42521e+06   1.41723e+06   1.37954e+06        874856
  6.52487e-05  -1.86039e+06        962707   1.43704e+06   1.43542e+06   1.43285e+06     1.425e+06   1.41703e+06   1.37969e+06        878662
  6.52596e-05  -1.85532e+06        962373   1.43677e+06   1.43517e+06   1.43261e+06   1.42479e+06   1.41683e+06   1.37983e+06        882474
  6.52705e-05  -1.85007e+06        962030    1.4365e+06   1.43492e+06   1.43237e+06   1.42459e+06   1.41663e+06   1.37998e+06        886290
  6.52814e-05  -1.84462e+06        961678   1.43622e+06   1.43467e+06   1.43212e+06   1.42438e+06   1.41643e+06   1.38013e+06        890109
  6.52923e-05  -1.83898e+06        961318   1.43595e+06   1.43442e+06   1.43188e+06   1.42417e+06   1.41623e+06   1.38027e+06        893933
  6.53031e-05  -1.83316e+06        960950   1.43568e+06   1.43417e+06   1.43164e+06   1.42396e+06   1.41603e+06   1.38042e+06        897758
   6.5314e-05  -1.82715e+06        960573   1.43541e+06   1.43392e+06    1.4314e+06   1.42375e+06   1.41583e+06   1.38056e+06        901587
  6.53249e-05  -1.82095e+06        960189   1.43515e+06   1.43367e+06   1.43116e+06   1.42354e+06   1.41563e+06   1.38071e+06        905416
  6.53358e-05  -1.81456e+06        959797   1.43488e+06   1.43342e+06   1.43091e+06   1.42333e+06   1.41543e+06   1.38085e+06        909248
  6.53467e-05  -1.80799e+06        959398   1.43461e+06   1.43317e+06   1.43067e+06   1.42312e+06   1.41522e+06   1.38099e+06        913079
  6.53576e-05  -1.80123e+06        958993   1.43434e+06   1.43292e+06   1.43043e+06   1.42292e+06   1.41502e+06   1.38114e+06        916912
  6.53685e-05  -1.79429e+06        958580   1.43407e+06   1.43267e+06   1.43019e+06   1.42271e+06   1.41482e+06   1.38128e+06        920743
  6.53794e-05  -1.78716e+06        958162    1.4338e+06   1.43242e+06   1.42994e+06    1.4225e+06   1.41462e+06   1.38143e+06        924575
  6.53903e-05  -1.77984e+06        957737   1.43353e+06   1.43217e+06    1.4297e+06   1.42229e+06   1.41441e+06   1.38157e+06        928428
  6.54011e-05  -1.77235e+06        957307   1.43327e+06   1.43192e+06   1.42946e+06   1.42208e+06   1.41421e+06   1.38172e+06        932288
   6.5412e-05  -1.76467e+06        956871     1.433e+06   1.43167e+06   1.42922e+06   1.42188e+06   1.41401e+06   1.38187e+06        936152
  6.54229e-05  -1.75681e+06        956430   1.43273e+06   1.43142e+06   1.42897e+06   1.42167e+06    1.4138e+06   1.38201e+06        940019
  6.54338e-05  -1.74876e+06        955984   1.43246e+06   1.43117e+06   1.42873e+06   1.42146e+06    1.4136e+06   1.38216e+06        943887
  6.54447e-05  -1.74053e+06        955533    1.4322e+06   1.43092e+06   1.42848e+06   1.42126e+06    1.4134e+06    1.3823e+06        947756
  6.54556e-05  -1.73213e+06        955079   1.43193e+06   1.43068e+06   1.42824e+06   1.42105e+06   1.41319e+06   1.38244e+06        951625
  6.54665e-05  -1.72354e+06        954620   1.43166e+06   1.43043e+06     1.428e+06   1.42084e+06   1.41299e+06   1.38258e+06        955493
  6.54774e-05  -1.71477e+06        954158    1.4314e+06   1.43018e+06   1.42775e+06   1.42064e+06   1.41278e+06   1.38272e+06        959359
  6.54882e-05  -1.70583e+06        953692   1.43113e+06   1.42993e+06   1.42751e+06   1.42043e+06   1.41258e+06   1.38286e+06        963221
  6.54991e-05  -1.69671e+06        953223   1.43086e+06   1.42968e+06   1.42727e+06   1.42022e+06   1.41237e+06   1.38299e+06        967080
    6.551e-05  -1.68741e+06        952752    1.4306e+06   1.42943e+06   1.42702e+06   1.42002e+06   1.41217e+06   1.38313e+06        970933
  6.55209e-05  -1.67793e+06        952278   1.43033e+06   1.42919e+06   1.42678e+06   1.41981e+06   1.41196e+06   1.38326e+06        974781
  6.55318e-05  -1.66828e+06        951802   1.43007e+06   1.42894e+06   1.42653e+06    1.4196e+06   1.41175e+06   1.38339e+06        978623
  6.55427e-05  -1.65846e+06        951323    1.4298e+06   1.42869e+06   1.42629e+06    1.4194e+06   1.41155e+06   1.38351e+06        982457
  6.55536e-05  -1.64846e+06        950844   1.42954e+06   1.42844e+06   1.42605e+06   1.41919e+06   1.41134e+06   1.38364e+06        986283
  6.55645e-05  -1.63829e+06        950363   1.42927e+06   1.42819e+06    1.4258e+06   1.41899e+06   1.41113e+06   1.38376e+06        990101
  6.55754e-05  -1.62795e+06        949880   1.42901e+06   1.42795e+06   1.42556e+06   1.41878e+06   1.41093e+06   1.38387e+06        993909
  6.55862e-05  -1.61744e+06        949397   1.42875e+06    1.4277e+06   1.42531e+06   1.41858e+06   1.41072e+06   1.38399e+06        997707
  6.55971e-05  -1.60677e+06        948913   1.42848e+06   1.42745e+06   1.42507e+06   1.41837e+06   1.41051e+06    1.3841e+06    1.0015e+06
   6.5608e-05  -1.59593e+06        948429   1.42822e+06    1.4272e+06   1.42482e+06   1.41817e+06    1.4103e+06    1.3842e+06   1.00527e+06
  6.56189e-05  -1.58492e+06        947945   1.42796e+06   1.42696e+06   1.42458e+06   1.41796e+06    1.4101e+06   1.38431e+06   1.00904e+06
  6.56298e-05  -1.57375e+06        947461    1.4277e+06   1.42671e+06   1.42434e+06   1.41776e+06   1.40989e+06   1.38441e+06   1.01279e+06
  6.56407e-05  -1.56242e+06        946977   1.42744e+06   1.42646e+06   1.42409e+06   1.41755e+06   1.40968e+06    1.3845e+06   1.01653e+06
  6.56516e-05  -1.55093e+06        946493   1.42717e+06   1.42621e+06   1.42385e+06   1.41735e+06   1.40947e+06   1.38459e+06   1.02025e+06
  6.56625e-05  -1.53929e+06        946010   1.42691e+06   1.42597e+06    1.4236e+06   1.41715e+06   1.40926e+06   1.38468e+06   1.02397e+06
  6.56734e-05  -1.52748e+06        945528   1.42665e+06   1.42572e+06   1.42336e+06   1.41694e+06   1.40905e+06   1.38476e+06   1.02766e+06
  6.56842e-05  -1.51552e+06        945047   1.42639e+06   1.42547e+06   1.42311e+06   1.41674e+06   1.40884e+06   1.38484e+06   1.03134e+06
  6.56951e-05  -1.50341e+06        944566   1.42613e+06   1.42523e+06   1.42287e+06   1.41653e+06   1.40863e+06   1.38492e+06     1.035e+06
   6.5706e-05  -1.49115e+06        944087   1.42587e+06   1.42498e+06   1.42263e+06   1.41633e+06   1.40842e+06   1.38499e+06   1.03863e+06
  6.57169e-05  -1.47873e+06        943609   1.42561e+06   1.42473e+06   1.42238e+06   1.41613e+06   1.40821e+06   1.38505e+06   1.04223e+06
  6.57278e-05  -1.46617e+06        943133   1.42535e+06   1.42449e+06   1.42214e+06   1.41592e+06     1.408e+06   1.38511e+06   1.04579e+06
  6.57387e-05  -1.45347e+06        942658    1.4251e+06   1.42424e+06   1.42189e+06   1.41572e+06   1.40779e+06   1.38517e+06    1.0493e+06
  6.57496e-05  -1.44062e+06        942185   1.42484e+06   1.42399e+06   1.42165e+06   1.41552e+06   1.40758e+06   1.38522e+06   1.05278e+06
  6.57605e-05  -1.42763e+06        941713   1.42458e+06   1.42375e+06    1.4214e+06   1.41531e+06   1.40737e+06   1.38527e+06   1.05622e+06
  6.57713e-05   -1.4145e+06        941244   1.42432e+06    1.4235e+06   1.42116e+06   1.41511e+06   1.40716e+06   1.38531e+06   1.05962e+06
  6.57822e-05  -1.40123e+06        940776   1.42407e+06   1.42325e+06   1.42092e+06    1.4149e+06   1.40694e+06   1.38535e+06   1.06298e+06
  6.57931e-05  -1.38783e+06        940310   1.42381e+06   1.42301e+06   1.42067e+06    1.4147e+06   1.40673e+06   1.38539e+06    1.0663e+06
   6.5804e-05   -1.3743e+06        939847   1.42356e+06   1.42276e+06   1.42043e+06    1.4145e+06   1.40652e+06   1.38542e+06   1.06959e+06
  6.58149e-05  -1.36063e+06        939385    1.4233e+06   1.42251e+06   1.42018e+06   1.41429e+06   1.40631e+06   1.38545e+06   1.07285e+06
  6.58258e-05  -1.34684e+06        938925   1.42305e+06   1.42227e+06   1.41994e+06   1.41409e+06    1.4061e+06   1.38547e+06   1.07606e+06
  6.58367e-05  -1.33292e+06        938467   1.42279e+06   1.42202e+06    1.4197e+06   1.41389e+06   1.40589e+06   1.38549e+06   1.07925e+06
  6.58476e-05  -1.31887e+06        938012   1.42254e+06   1.42178e+06   1.41945e+06   1.41368e+06   1.40567e+06    1.3855e+06    1.0824e+06
  6.58585e-05  -1.30471e+06        937558   1.42229e+06   1.42153e+06   1.41921e+06   1.41348e+06   1.40546e+06   1.38552e+06   1.08551e+06
  6.58693e-05  -1.29042e+06        937106   1.42203e+06   1.42128e+06   1.41897e+06   1.41328e+06   1.40525e+06   1.38552e+06   1.08859e+06
  6.58802e-05  -1.27603e+06        936656   1.42178e+06   1.42104e+06   1.41872e+06   1.41307e+06   1.40504e+06   1.38553e+06   1.09165e+06
  6.58911e-05  -1.26151e+06        936208   1.42153e+06   1.42079e+06   1.41848e+06   1.41287e+06   1.40482e+06   1.38553e+06   1.09466e+06
   6.5902e-05  -1.24689e+06        935761   1.42128e+06   1.42055e+06   1.41823e+06   1.41267e+06   1.40461e+06   1.38552e+06   1.09765e+06
  6.59129e-05  -1.23215e+06        935316   1.42103e+06    1.4203e+06   1.41799e+06   1.41246e+06    1.4044e+06   1.38552e+06   1.10061e+06
  6.59238e-05  -1.21731e+06        934873   1.42078e+06   1.42006e+06   1.41775e+06   1.41226e+06   1.40418e+06    1.3855e+06   1.10354e+06
