       Probe             0             1             2             3             4             5             6             7             8
   1.6267e-05        101960   1.66711e+06   1.91754e+06    1.9146e+06   1.71371e+06        579592        579873        576066        573598
  1.62767e-05        101985   1.66645e+06   1.91714e+06   1.91419e+06   1.71669e+06        579570        579836        576032        573564
  1.62864e-05        102011   1.66579e+06   1.91673e+06   1.91378e+06   1.71964e+06        579549        579799        575997        573531
  1.62961e-05        102037   1.66512e+06   1.91633e+06   1.91336e+06   1.72256e+06        579530        579762        575962        573497
  1.63058e-05        102063   1.66444e+06   1.91592e+06   1.91295e+06   1.72544e+06        579513        579725        575928        573464
  1.63155e-05        102090   1.66376e+06   1.91552e+06   1.91254e+06   1.72829e+06        579498        579688        575893        573431
  1.63252e-05        102118   1.66307e+06   1.91512e+06   1.91213e+06    1.7311e+06        579483        579651        575858        573397
  1.63349e-05        102147   1.66238e+06   1.91471e+06   1.91172e+06   1.73388e+06        579468        579614        575824        573364
  1.63446e-05        102176   1.66168e+06   1.91431e+06   1.91131e+06   1.73662e+06        579453        579577        575789        573331
  1.63543e-05        102206   1.66097e+06   1.91391e+06   1.91089e+06   1.73933e+06        579438        579540        575755        573297
   1.6364e-05        102237   1.66025e+06   1.91351e+06   1.91048e+06   1.74197e+06        579422        579504        575720        573264
  1.63737e-05        102268   1.65953e+06   1.91311e+06   1.91007e+06   1.74453e+06        579407        579467        575686        573230
  1.63833e-05        102300    1.6588e+06   1.91272e+06   1.90965e+06   1.74701e+06        579392        579430        575652        573197
   1.6393e-05        102333   1.65805e+06   1.91232e+06   1.90924e+06   1.74941e+06        579377        579393        575617        573164
  1.64027e-05        102367    1.6573e+06   1.91192e+06   1.90882e+06   1.75174e+06        579362        579356        575583        573130
  1.64124e-05        102401   1.65655e+06   1.91153e+06    1.9084e+06     1.754e+06        579346        579320        575549        573097
  1.64221e-05        102436   1.65578e+06   1.91113e+06   1.90799e+06   1.75619e+06        579331        579283        575514        573064
  1.64318e-05        102472     1.655e+06   1.91074e+06   1.90757e+06   1.75831e+06        579316        579246        575480        573030
  1.64415e-05        102509   1.65421e+06   1.91035e+06   1.90715e+06   1.76036e+06        579301        579209        575446        572997
  1.64512e-05        102547   1.65341e+06   1.90996e+06   1.90673e+06   1.76235e+06        579286        579172        575412        572964
   1.6461e-05        102586   1.65259e+06   1.90956e+06   1.90632e+06   1.76428e+06        579271        579136        575378        572930
  1.64707e-05        102625   1.65177e+06   1.90917e+06    1.9059e+06   1.76614e+06        579256        579099        575343        572897
  1.64804e-05        102666   1.65093e+06   1.90878e+06   1.90548e+06   1.76794e+06        579242        579062        575309        572863
  1.64901e-05        102707   1.65008e+06   1.90839e+06   1.90506e+06   1.76968e+06        579227        579025        575275        572830
  1.64999e-05        102750   1.64922e+06   1.90801e+06   1.90464e+06   1.77135e+06        579213        578989        575241        572796
