       Probe             0             1             2             3             4             5             6             7             8
  4.35763e-06        101000        101000        649023        650418        659225        632130        628216        623743        620813
  4.36816e-06        101000        101000        649050        650370        659154        632078        628169        623697        620767
  4.37869e-06        101000        101000        649074        650322        659083        632025        628121        623651        620722
  4.38904e-06        101000        101000        649095        650276        659013        631973        628075        623605        620677
  4.39923e-06        101000        101000        649114        650232        658945        631922        628029        623561        620633
  4.40924e-06        101000        101000        649129        650189        658877        631872        627984        623517        620590
  4.41925e-06        101000        101000        649142        650147        658810        631822        627939        623473        620546
  4.42927e-06        101000        101000        649152        650105        658743        631772        627894        623429        620503
  4.43894e-06        101000        101000        649160        650066        658678        631724        627851        623387        620461
  4.44861e-06        101000        101000        649166        650027        658613        631676        627807        623344        620420
  4.45812e-06        101000        101000        649170        649990        658550        631629        627765        623303        620379
  4.46763e-06        101000        101000        649171        649953        658486        631581        627722        623261        620338
  4.47697e-06        101000        101000        649171        649918        658424        631535        627680        623220        620297
  4.48631e-06        101000        101000        649169        649883        658361        631488        627638        623179        620257
  4.49565e-06        101000        101000        649165        649849        658299        631442        627596        623138        620217
  4.50516e-06        101000        101000        649160        649814        658235        631394        627554        623097        620176
   4.5145e-06        101000        101000        649152        649781        658173        631348        627512        623056        620135
  4.52402e-06        101000        101000        649143        649748        658109        631301        627469        623014        620094
  4.53317e-06        101000        101000        649132        649717        658048        631255        627428        622974        620055
  4.54251e-06        101000        101000        649119        649686        657986        631209        627387        622934        620015
  4.55184e-06        101000        101000        649104        649655        657924        631162        627345        622893        619975
  4.56118e-06        101000        101000        649088        649624        657861        631116        627303        622852        619934
  4.57052e-06        101000        101000        649070        649594        657799        631069        627261        622811        619894
  4.58006e-06        101000        101000        649050        649564        657735        631022        627219        622770        619853
  4.58919e-06        101000        101000        649030        649535        657674        630977        627178        622730        619814
  4.59832e-06        101000        101000        649008        649507        657614        630931        627137        622690        619775
  4.60725e-06        101000        101000        648985        649479        657554        630887        627097        622651        619736
  4.61617e-06        101000        101000        648961        649453        657495        630843        627058        622612        619698
   4.6251e-06        101000        101000        648936        649426        657436        630799        627018        622573        619659
  4.63424e-06        101000        101000        648909        649399        657375        630753        626977        622533        619620
  4.64316e-06        101000        101000        648881        649373        657315        630709        626937        622494        619582
  4.65231e-06        101000        101000        648852        649347        657255        630664        626896        622455        619542
  4.66123e-06        101000        101000        648822        649322        657195        630620        626857        622416        619504
  4.67014e-06        101000        101000        648791        649298        657136        630576        626817        622377        619466
  4.67906e-06        101000        101000        648759        649273        657077        630531        626777        622338        619428
  4.68797e-06        101000        101000        648727        649249        657018        630487        626737        622299        619389
