   Probe             0             1             2             3             4             5             6             7             8
  2.68567e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.69765e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.70958e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.72149e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.7334e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.7453e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.75719e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.76906e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.78094e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.79279e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.80464e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.8165e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.82835e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.84021e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.85206e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.86391e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.87577e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.88762e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.89948e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.91131e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.92312e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.9349e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.94665e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.95839e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.97011e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.9818e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.9935e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.00518e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  3.01684e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
